# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
53449.73542760801  0.01025462963  2.63649e+00  3.02056e+00  0.07458
53449.75650978393  0.00914930556  6.22441e+00  2.95937e+00  0.08822
53449.77984890431  0.01019675926  -2.62173e-01  2.76534e+00  0.08737
53449.80193223764  0.01010416667  -6.09226e+00  2.75644e+00  0.09066
53449.82431070986  0.01030671296  1.15100e-01  2.04607e+00  0.15303
53449.84628987653  0.01009837963  3.06941e+00  2.13539e+00  0.14321
53449.86757459875  0.00920717593  7.00287e+00  2.25072e+00  0.14417
53449.89075746912  0.01008680556  -1.25638e+00  2.43945e+00  0.11795
53449.91302020061  0.01017361111  3.47778e-01  2.86723e+00  0.09250
53449.93513246912  0.01010995370  -4.13094e-01  2.30770e+00  0.13539
53449.95635932098  0.00916087963  4.57102e+00  2.09648e+00  0.17296
53449.97877830245  0.00928819444  2.24107e+00  1.83068e+00  0.21148
53450.00201325615  0.01020833333  1.29087e+00  1.76849e+00  0.20371
53450.04638825616  0.01023148148  -4.14166e-01  1.59157e+00  0.23971
53450.06773663578  0.00928819444  2.62919e-01  1.57835e+00  0.26849
53450.09083848764  0.01008680556  3.52470e+00  1.55060e+00  0.27094
53450.11310121912  0.01017361111  3.23715e-01  1.74882e+00  0.23042
53450.13540445986  0.01017361111  2.98801e+00  2.05236e+00  0.17030
53450.15203061727  0.00357060185  -3.16006e+00  3.46886e+00  0.16520
53450.16773084875  0.01038194444  -2.12056e-01  2.02288e+00  0.16782
53450.18885932097  0.00921875000  1.20446e+00  1.76358e+00  0.24145
53450.21119149690  0.00924768519  1.28157e-01  1.56657e+00  0.29196
53450.23350052468  0.00926504630  1.44233e+00  1.48090e+00  0.32816
53450.25666024690  0.01012152778  1.88335e+00  1.41062e+00  0.31320
53450.29631302468  0.00921875000  3.34663e+00  1.66001e+00  0.24824
53450.31868570986  0.00928819444  2.15736e+00  1.62923e+00  0.24874
53450.34176441356  0.01008680556  1.80155e+00  1.67929e+00  0.22333
53450.36392876542  0.01007523148  3.54208e+00  1.97195e+00  0.17644
53450.38631881171  0.01017361111  5.16697e+00  2.27465e+00  0.12855
53450.40757459875  0.00925347222  -7.66050e-01  2.78070e+00  0.10150
53450.42983154320  0.00921875000  5.41923e+00  2.33286e+00  0.13565
53450.45219265430  0.00928819444  4.34216e+00  1.92708e+00  0.18077
53450.47443802468  0.00924189815  -3.24930e-02  1.96239e+00  0.17551
53450.49770191356  0.01021412037  2.04232e+00  1.82952e+00  0.18294
53450.52000515431  0.01034143519  -3.23858e+00  2.12256e+00  0.13896
53450.54094265430  0.00911458333  3.22708e+00  2.36618e+00  0.13298
53450.56333848764  0.00921875000  2.42826e+00  2.54062e+00  0.11271
53450.58661395060  0.01019097222  -2.77684e-03  2.64653e+00  0.09794
53450.60871464504  0.01011574074  -1.12739e-01  3.10066e+00  0.07035
53450.63085584875  0.01006944444  3.76230e+00  5.09482e+00  0.03395
53450.65292760801  0.00997685185  -8.01232e-01  4.37599e+00  0.04664
53450.67433385801  0.00920717593  -1.30873e+00  3.83162e+00  0.06594
53450.69758617282  0.01016782407  -1.07650e-03  3.40402e+00  0.07198
53450.71964057097  0.01004629630  -5.31203e+00  3.03411e+00  0.08136
53450.73644033949  0.00355902778  1.11305e+00  6.60928e+00  0.04867
53450.75216950616  0.01039930556  -3.04117e+00  3.77748e+00  0.05003
53450.77325746912  0.00918402778  -1.64251e+00  4.19887e+00  0.04706
53450.79566487652  0.00928819444  -6.91171e+00  4.20744e+00  0.04822
53450.81796811727  0.00928819444  3.95658e+00  4.83224e+00  0.03900
53450.84105839505  0.01008680556  -4.45040e+00  4.94413e+00  0.03332
53450.86324589505  0.01008680556  1.00189e+00  3.35385e+00  0.06939
53450.88543918209  0.01010416667  2.77191e+00  2.89177e+00  0.08850
53450.90772506171  0.01008680556  3.82133e+00  2.53723e+00  0.10317
53450.92990098764  0.01008680556  1.57556e+00  2.43717e+00  0.10736
53450.95113941356  0.00916087963  2.41131e+00  2.44743e+00  0.11561
53450.97436858023  0.01008680556  6.17817e-01  1.92890e+00  0.16493
53450.99654450616  0.01008680556  9.88248e-01  2.00267e+00  0.16161
53451.01780608023  0.00916087963  3.04802e+00  2.08842e+00  0.16220
53451.04017876542  0.00923032407  -3.61704e+00  2.21736e+00  0.14667
53451.06333848764  0.01008680556  7.27065e-01  2.54381e+00  0.11599
53451.08542182097  0.00992476852  -8.58321e-01  2.12530e+00  0.15612
53451.10775399690  0.01013888889  4.19184e-03  1.83656e+00  0.19351
53451.12911395060  0.00921875000  1.85128e-02  1.67269e+00  0.23714
53451.15227367282  0.01008680556  3.65688e+00  1.64203e+00  0.22652
53451.17389404320  0.00951967593  3.58856e+00  1.65628e+00  0.23142
53451.19593108023  0.00939236111  7.35432e-01  1.49848e+00  0.30258
53451.21806070986  0.00921875000  1.64547e+00  1.56378e+00  0.28482
53451.24124358023  0.01008680556  2.86463e+00  1.49848e+00  0.29136
53451.26247043208  0.00916087963  2.95723e+00  1.70196e+00  0.25763
53451.28577483023  0.01016203704  1.75920e+01  1.86213e+00  0.20931
53451.31013246912  0.01022569444  9.68675e+00  1.91074e+00  0.19449
53451.33242992283  0.01020833333  5.60084e+00  1.61796e+00  0.24488
53451.35446117282  0.01007523148  2.04555e+00  1.47588e+00  0.29517
53451.37596580245  0.00928819444  4.66519e-01  1.50830e+00  0.30332
53451.43934543208  0.05037615741  5.89769e-01  7.38821e-01  0.24263
53451.49372621912  0.00357638889  3.76029e+00  2.69113e+00  0.30886
53451.95760353393  0.01006944444  1.01934e+00  1.95385e+00  0.16263
53451.97991834875  0.01019675926  -1.61686e-01  2.37400e+00  0.11827
53452.00212320986  0.01023726852  1.76545e+00  2.09611e+00  0.15615
53452.02335006171  0.00928819444  -9.42569e-01  1.76249e+00  0.22408
53452.04632459875  0.01008680556  -4.27161e+00  1.89252e+00  0.18068
53452.06848316357  0.01006944444  -4.33796e+00  2.18503e+00  0.13463
53452.09066487653  0.01007523148  1.93397e+00  2.57142e+00  0.10245
53452.10647506172  0.00271412037  3.58765e+00  4.25728e+00  0.14448
53452.12306070986  0.01038773148  -2.27504e+00  2.18337e+00  0.14356
53452.14503408949  0.01006944444  6.93334e-01  2.57362e+00  0.10744
53452.16725631171  0.01011574074  2.86747e+00  2.15899e+00  0.13593
53452.18951904320  0.01008680556  -1.12436e+00  2.04400e+00  0.15326
53452.21170075615  0.01008101852  -2.08548e+00  1.99203e+00  0.16220
53452.23381881171  0.01002314815  1.36763e+00  1.94326e+00  0.16453
53452.25603524690  0.01006365741  4.65043e-01  2.42578e+00  0.11256
53452.27730839505  0.00916087963  -3.64823e+00  2.58777e+00  0.11346
53452.30052598764  0.01008680556  -2.33959e+00  2.58961e+00  0.10299
53452.32267876541  0.01006365741  -1.17852e+00  2.79440e+00  0.08831
53452.33869149690  0.00390046296  4.77353e-01  5.17826e+00  0.07138
53452.36700746912  0.01004050926  -8.56359e+00  5.74681e+00  0.02847
53452.38854682097  0.00928819444  -1.05124e+00  5.20176e+00  0.03559
53452.41079219135  0.00924189815  -2.19407e+00  4.58146e+00  0.04981
53452.43306070986  0.00921875000  -3.20595e+00  4.28837e+00  0.05294
53452.45534080245  0.00921875000  2.37819e+00  3.68727e+00  0.06148
53452.48051441357  0.01008680556  -1.42077e+00  2.91069e+00  0.07878
53452.50177598764  0.00916087963  4.40730e+00  3.03337e+00  0.08118
53452.52510932097  0.01019097222  2.66152e-01  3.11366e+00  0.07035
53452.54631881171  0.00922453704  -2.57080e+00  3.57419e+00  0.06168
53452.56972737653  0.01020254630  -8.69222e+00  4.20597e+00  0.04333
53452.59178756172  0.01007523148  4.21463e-01  3.16102e+00  0.07887
53452.61330376541  0.00928819444  -6.90293e+00  2.78614e+00  0.10219
53452.63640561727  0.01008680556  -6.33073e+00  2.25515e+00  0.13200
53452.65855260801  0.01005787037  1.17099e+00  2.14250e+00  0.14534
53452.68073432097  0.01006365741  1.37014e+00  2.16444e+00  0.13998
53452.70193802468  0.00909143519  1.87502e+00  1.87422e+00  0.19695
53452.72443802468  0.00928819444  -1.42410e+00  1.91351e+00  0.19428
53452.74674126542  0.00928819444  -1.68623e+00  1.93642e+00  0.18711
53452.76990098764  0.01014467593  2.03990e+00  2.24662e+00  0.13657
53452.79212899690  0.01019675926  -8.90628e-01  2.60868e+00  0.11121
53452.81421233023  0.01010416667  -1.49639e+00  2.19880e+00  0.15137
53452.83648663579  0.01008680556  1.31045e+00  1.88781e+00  0.19524
53452.85872043209  0.01013310185  3.51964e+00  1.67294e+00  0.23145
53452.88016719135  0.00928819444  6.35202e-01  1.61245e+00  0.25707
53452.90338478394  0.01019097222  2.58695e+00  1.51876e+00  0.26380
53452.92456533949  0.00920717593  2.22291e+00  1.46852e+00  0.31958
53452.94700746912  0.00921875000  2.15036e-01  1.51897e+00  0.30519
53452.97052598764  0.01043402778  2.23775e+00  1.45403e+00  0.29986
53453.16391140431  0.01035879630  1.69377e+00  1.71003e+00  0.24185
53453.18593686727  0.01020833333  7.86541e-01  2.00767e+00  0.18361
53453.20944959875  0.00928819444  1.85499e-01  1.73892e+00  0.24240
53453.23175283949  0.00928819444  1.52315e+00  1.56750e+00  0.28190
53453.25487783949  0.01010995370  3.76481e+00  1.42516e+00  0.31861
53453.29463478393  0.00928819444  2.63456e+00  1.48004e+00  0.31191
53453.31683385801  0.00921875000  5.03405e+00  1.43792e+00  0.32751
53453.33999358023  0.01008680556  9.79143e-01  1.50595e+00  0.26679
53453.36128408949  0.00921296296  1.58378e+00  1.60655e+00  0.25773
53453.38367413579  0.00928819444  -2.09792e-01  1.59173e+00  0.26245
53453.40590793209  0.00924189815  3.63049e+00  1.76835e+00  0.22520
53453.42916024689  0.01019097222  -1.47741e+00  1.92368e+00  0.18757
53453.45097737653  0.00984375000  4.89016e+00  2.27399e+00  0.13842
53453.47245885801  0.00914930556  -3.35536e+00  1.96954e+00  0.18517
53453.49481996912  0.00921875000  1.64316e+00  1.91558e+00  0.19183
53453.51805492282  0.01017361111  5.92632e-01  1.78469e+00  0.19950
53453.54007459875  0.01000578704  1.49587e+00  1.76486e+00  0.20329
53453.56199010801  0.00974537037  5.57917e+00  2.14801e+00  0.14896
53453.58442645060  0.01001736111  2.41840e+00  2.18166e+00  0.14587
53453.60571117282  0.00911458333  1.34655e+00  2.37769e+00  0.13844
53453.62817645060  0.00928819444  2.28621e+00  2.50302e+00  0.12359
53453.65137089504  0.01020254630  -7.87891e-01  2.65555e+00  0.10278
53453.67343686727  0.01009259259  2.17834e-01  3.93001e+00  0.05700
53453.69449589505  0.00896412037  1.16624e+00  3.62685e+00  0.06899
53453.71789867282  0.01008680556  1.01519e+00  3.11323e+00  0.08258
53453.74001672838  0.01002893519  3.21811e+00  3.06304e+00  0.08133
53453.76223895060  0.01007523148  3.79691e+00  2.81531e+00  0.08751
53453.78574589505  0.00926504630  7.30986e+00  4.31596e+00  0.04300
53453.80900978394  0.01021412037  1.05139e+00  4.43352e+00  0.03923
53453.83017876542  0.00920717593  -2.03295e+00  4.69657e+00  0.03991
53453.85250515430  0.00924189815  1.29743e+01  5.20624e+00  0.03368
53453.87565330246  0.01008680556  -9.94774e-01  5.86804e+00  0.02474
53453.89777714504  0.01002314815  4.51161e+00  3.41832e+00  0.06453
53453.91984311727  0.00991319444  4.94873e+00  2.82863e+00  0.08672
53453.94222158949  0.01011574074  -2.20168e+00  2.76053e+00  0.09111
53453.96438015431  0.01009837963  4.05107e+00  2.59884e+00  0.09763
53453.98652714505  0.01006944444  2.56144e+00  2.50562e+00  0.10255
53454.00865677468  0.01002314815  5.88438e+00  1.97899e+00  0.16011
53454.03104103394  0.01024305556  -2.61237e-02  2.07571e+00  0.15194
53454.05213478394  0.00916087963  6.47589e+00  2.18773e+00  0.15522
53454.07456533949  0.00928819444  3.75044e+00  2.35136e+00  0.13626
53454.09777135801  0.01019097222  7.46104e+00  2.76939e+00  0.10096
53454.11979682097  0.01004050926  9.31208e+00  2.24376e+00  0.14382
53454.14114520060  0.00921296296  6.08867e+00  1.98481e+00  0.18479
53454.16346580246  0.00921875000  2.29179e+00  1.75878e+00  0.22808
53454.18662552468  0.01008680556  1.76395e+00  1.76681e+00  0.20412
53454.20897506172  0.01024884259  2.81001e+00  1.63139e+00  0.22988
53454.23006302468  0.00916087963  8.32131e-01  1.55353e+00  0.30186
53454.25248200616  0.00928819444  -1.21608e+00  1.59657e+00  0.28370
53454.27559543208  0.01008680556  5.70103e+00  1.56363e+00  0.28179
53454.29690908949  0.00922453704  3.92597e+00  1.75475e+00  0.24318
53454.32009774690  0.01012152778  3.17899e+00  2.01167e+00  0.17418
53454.34465793208  0.01038773148  -3.29220e-02  1.95282e+00  0.17520
53454.36587320986  0.00928819444  3.51415e+00  1.86057e+00  0.22378
53454.39501672838  0.01614004630  -9.22233e-02  1.19617e+00  0.28994
53454.42409080245  0.00921875000  2.79869e+00  1.51705e+00  0.30876
53454.44642876542  0.00926504630  1.35760e+00  1.49483e+00  0.32337
53454.46873200616  0.00927662037  2.61526e+00  1.68264e+00  0.25014
53454.50196117283  0.02021412037  1.31759e+00  1.18215e+00  0.24463
53454.52354682097  0.00093171296  3.74942e+00  5.88894e+00  0.25460
53454.94847158949  0.00969907407  3.62308e+00  2.10004e+00  0.15346
53454.97153293208  0.01021412037  2.22276e+00  2.40773e+00  0.11854
53454.99361047838  0.01011574074  -4.76426e-01  2.11333e+00  0.15572
53455.01495885801  0.00928819444  3.44918e+00  1.75239e+00  0.23211
53455.03805492282  0.01019675926  -4.75919e+00  1.88983e+00  0.18392
53455.06001672838  0.00998263889  1.40639e+00  2.23571e+00  0.13502
53455.08230839505  0.01009837963  3.02098e+00  2.60824e+00  0.10168
53455.09806070986  0.00267939815  8.75650e-01  3.46688e+00  0.19103
53455.11466371912  0.01037037037  3.08692e+00  1.80695e+00  0.18158
53455.13652714505  0.01006944444  2.44487e+00  2.27276e+00  0.13207
53455.15780608023  0.00916087963  2.39390e+00  2.55472e+00  0.11964
53455.18014404320  0.00921875000  -1.51215e+00  2.55285e+00  0.11776
53455.20330376542  0.01008680556  1.85209e+00  2.67223e+00  0.09909
53455.22552020061  0.01012731481  1.21487e+00  3.00902e+00  0.08195
53455.24672969135  0.00916087963  -1.04801e+01  5.37382e+00  0.03618
53455.27003987653  0.01017939815  -5.92469e+00  4.15220e+00  0.04980
53455.29144033949  0.00928819444  -6.60825e+00  4.04311e+00  0.05550
53455.31460006171  0.01015625000  3.22050e+00  3.65561e+00  0.06386
53455.33670654320  0.01008680556  5.31950e+00  3.49979e+00  0.06585
53455.36108733023  0.01016203704  4.99474e+00  4.90710e+00  0.03128
53455.38245885801  0.00921875000  7.24851e-01  5.21591e+00  0.03206
53455.40476209875  0.00921875000  1.44585e+00  5.84461e+00  0.02597
53455.42708848764  0.00924189815  -1.63164e+01  6.96314e+00  0.02066
53455.47260353393  0.01015046296  1.37485e+01  4.52565e+00  0.04072
53455.49472158949  0.01009259259  1.50853e+00  3.54567e+00  0.06315
53455.51596580246  0.00916087963  -5.35957e-01  3.47460e+00  0.07451
53455.53925862653  0.01016203704  6.02533e+00  2.85743e+00  0.09030
53455.56155029320  0.01026620370  4.31867e+00  2.72971e+00  0.09194
53455.58347158949  0.01002314815  3.69730e+00  2.07611e+00  0.15140
53455.60573432097  0.01010995370  1.42359e+00  2.20011e+00  0.14172
53455.62697274690  0.00916087963  3.89750e+00  2.31329e+00  0.13971
53455.65029450616  0.01019097222  1.71820e+00  2.66770e+00  0.10601
53455.67238362653  0.01010416667  -5.33770e-01  3.25558e+00  0.07803
53455.69476209875  0.01030671296  5.40878e+00  2.78440e+00  0.10428
53455.71595422838  0.00932291667  2.20961e+00  2.39528e+00  0.13868
53455.73823432098  0.00928819444  3.66015e+00  1.97552e+00  0.18351
53455.76132459875  0.01007523148  -2.28149e+00  1.79085e+00  0.20878
53457.04907922838  0.00267939815  2.26403e+00  3.62921e+00  0.18097
53457.06534658949  0.01038194444  1.97930e+00  1.73164e+00  0.20758
53457.08630145060  0.00916087963  2.38414e+00  1.58701e+00  0.27097
53457.10872043209  0.00928819444  1.44390e+00  1.58800e+00  0.26884
53457.13095422838  0.00921875000  4.00847e+00  1.69563e+00  0.25063
53457.15325746912  0.00921875000  1.72173e-01  1.93087e+00  0.20279
53457.17563015431  0.00928819444  9.68320e-01  2.29551e+00  0.15267
53457.19993570986  0.00928819444  9.68320e-01  2.09302e+00  0.17434
53457.22316487653  0.01021412037  1.88728e+00  1.75866e+00  0.22168
53457.24435700616  0.00923032407  -1.52825e+00  1.63424e+00  0.27894
53457.26668918208  0.00927083333  -1.01701e+00  1.57035e+00  0.29579
53457.28991256171  0.01019097222  -1.03035e+00  1.44071e+00  0.31235
53457.31112783949  0.00923032407  1.89157e+00  1.66137e+00  0.24307
53457.33346580245  0.00928819444  9.33415e-01  1.74242e+00  0.22888
53457.35668918208  0.01020833333  -1.01029e+00  1.65033e+00  0.23504
53457.38462320986  0.01596643519  -3.88916e+00  1.60704e+00  0.17551
53457.41468108023  0.01019097222  -3.09668e+00  2.24990e+00  0.13767
53457.43687436727  0.01021990741  2.53277e-01  2.70766e+00  0.09942
53457.45896348764  0.01013310185  -1.24323e+00  2.31118e+00  0.13048
53457.48122043208  0.01008680556  -7.38784e-01  2.08490e+00  0.16078
53457.50387089505  0.01057291667  2.79494e+00  2.21341e+00  0.15846
53461.92830376542  0.02130208333  -1.91550e+00  2.51075e+00  0.06074
53461.96514983023  0.01245370370  -3.07053e-01  1.38628e+00  0.22826
53461.99319959875  0.01235532407  3.25976e+00  1.18881e+00  0.33942
53462.02145770060  0.01244212963  -1.45962e+00  1.41264e+00  0.26204
53462.03904450616  0.00271412037  1.38646e+00  3.82154e+00  0.16534
53462.05560700616  0.01038773148  -1.34201e+00  1.95748e+00  0.16585
53462.07758038579  0.01019675926  -7.35434e-01  2.30366e+00  0.12248
53462.09965793209  0.01007523148  1.11574e+00  1.97273e+00  0.17196
53462.12098895060  0.00924189815  1.67592e+00  1.72398e+00  0.24073
53462.14411395060  0.01017939815  2.68581e+00  1.86454e+00  0.18836
53462.16614520060  0.01003472222  -7.95957e-01  2.19047e+00  0.14236
53462.18839635801  0.01012152778  1.25816e+00  2.52758e+00  0.10698
53462.22314172838  0.02233217593  -6.01486e-01  2.04782e+00  0.07491
53463.92221001541  0.01049768519  3.46583e+00  1.98401e+00  0.16227
53463.94433385801  0.01008680556  2.14383e+00  2.31058e+00  0.12597
53463.96652135801  0.01009837963  3.18181e-01  1.97472e+00  0.17225
53463.98787552468  0.00928819444  3.70462e+00  1.72977e+00  0.23867
53464.01085006171  0.01008680556  2.69956e+00  1.88023e+00  0.18798
53464.03306649690  0.01012731481  2.33455e+00  2.18217e+00  0.14291
53464.05521927468  0.01009259259  4.33231e+00  2.52999e+00  0.10934
53467.14884774690  0.01291087963  -3.66452e+00  3.39341e+00  0.04843
53467.19419496912  0.01250578704  1.61238e+00  1.38169e+00  0.25258
53467.22227945986  0.01245370370  3.13787e+00  1.26419e+00  0.31091
53467.25049126542  0.01248263889  3.68680e+00  1.57476e+00  0.20516
53467.26799126541  0.00262152778  -6.19913e+00  3.82344e+00  0.16585
53467.28462899689  0.01035879630  3.41603e+00  1.98005e+00  0.15767
53467.30663131172  0.01018518519  6.42485e+00  2.33211e+00  0.12133
53467.32870307097  0.01008101852  6.62008e+00  1.97712e+00  0.16603
53467.35003987652  0.00924189815  3.62287e-01  1.70982e+00  0.23681
53467.37317645060  0.01020254630  2.63673e+00  1.83779e+00  0.18785
53467.39323432097  0.00808449074  4.65613e+00  2.48433e+00  0.13314
53467.41740098764  0.01007523148  1.00432e+00  2.53021e+00  0.10525
53469.21152135801  0.00263310185  -2.09709e+00  6.93562e+00  0.05795
53469.23766719134  0.02021412037  4.42787e+00  2.51077e+00  0.05817
